track_id,window_start_frame,window_end_frame,n_frames,avg_speed,total_distance,straightness,median_speed,mean_turning_angle,angular_velocity,jump_frequency,trajectory_entropy,fractal_dimension,sinuosity,velocity_autocorrelation,speed_1min_mean,speed_1min_max,speed_1min_std,angle_1min_mean,angle_1min_std,jump_1min_max,label
0.0,27000,35999,9000,59.85458121754334,17954.37921255575,0.008198843593872466,41.20825160086084,49.35695129359545,1480.7085388078635,7.357484164907213,4.452102870947093,1.4697054203500433,121.96842012541447,0.3999485638559055,59.86649541288078,67.35819737869541,4.411960722447295,49.22592433570212,5.399742636066296,9.471928849360756,1
0.0,36000,44999,9000,66.038647066168,19809.392831614863,0.011714875228222293,48.43397567823686,41.992127730956035,1259.7638319286812,7.0874541615735085,4.537507109246113,1.5232649565628422,85.36155789272951,0.3191723055603813,66.03235908730844,77.08305815519597,6.843027879688928,42.051354862852484,2.737053091308047,8.371317398554753,1
0.0,45000,53999,9000,50.92943201869321,15277.131957874008,0.00732037044845063,33.77632306808756,54.33096591103648,1629.9289773310945,7.7041893543727085,4.705718018495817,1.454892104572324,136.60510858595305,0.4022212322109824,50.919789862083476,62.46071630409259,9.513334622625376,54.19812079007647,7.555156630519601,9.005002779321845,1
0.0,54000,62999,9000,45.240244968640155,13570.565482426424,0.009032781248468548,29.455050500721136,57.400328436353114,1722.0098530905937,7.5508389821091235,5.245382469902123,1.4905541858776763,110.70787307835488,0.4032872576411335,45.248180023966796,64.8101617858552,11.141889703681404,57.35021009604664,4.212386693690674,8.071150639244024,1
0.0,63000,71999,9000,39.668522893691915,11899.234584011117,0.02183155832286641,24.181191037663808,65.98369177531453,1979.5107532594363,8.69763307034115,4.839695232343331,1.4248708661096954,45.805250601492716,0.2502858113846962,39.66319029211827,58.96806925779703,13.533860965014972,66.27699770240662,9.764026918849988,9.2384658143413,1
0.0,72000,80999,9000,45.57633406141584,13671.381007289372,0.022117362225563257,23.91359446005595,59.210296144551556,1776.3088843365467,8.754306034003779,5.206655479330036,1.4521076368753896,45.21334821944543,0.5885865005581904,45.57761303956015,89.02608948612536,25.45851701675118,59.191606964126365,14.978178827514125,9.371873262923847,1
0.0,81000,89999,9000,54.841756850708,16450.69899665071,0.021104129432368425,33.19036004625501,49.6217544339541,1488.6526330186232,7.687520835648406,4.849735017385185,1.3938998740341193,47.384091497574474,0.44412635081643126,54.851485451417645,83.11923492739218,18.91407281869993,49.56830737354304,6.777431574089888,9.088382434685936,1
0.0,90000,98999,9000,25.962954204389558,7788.020829510055,0.006067400732826457,16.335544068073272,64.49063115609964,1934.7189346829894,8.220913434826093,4.918569860772799,1.4370779829416505,164.81522220704827,0.40664325918766653,25.962811691405648,31.067672448878092,4.456798045717392,64.50308989191518,5.777235657560083,8.40466926070039,1
0.0,99000,107999,9000,29.95511933858447,8985.537297597386,0.015259213754067911,17.194475857088356,68.07976884478995,2042.393065343699,8.39426602955884,4.277752990107831,1.415903036033902,65.53417601437117,0.45684946072634963,29.954323204516886,36.52487133277248,3.955304556410144,68.15263749850178,7.893849552200857,9.105058365758754,1
0.0,108000,117064,9000,19.249345967176264,5774.162145287307,0.027779454803323504,10.204410811016638,87.2291804640959,2616.875413922877,7.347483053672631,4.11766811771531,1.2188781995673619,35.99782670610084,0.4472795877397574,19.25320457578065,22.811092806809807,4.025686839479735,87.07842301362693,7.126984323026353,9.288493607559754,1
0.0,117065,126064,9000,13.476456567876328,4042.487755143969,0.03441659970478244,7.874642849045166,92.25779199956273,2767.733759986882,6.540726747416381,4.784274258543336,1.351169398132909,29.055746604190034,0.5595270999085614,13.478327667668756,17.52005461347368,2.587714358579438,92.27861076945598,11.726771964766442,6.770428015564202,1
0.0,126065,135064,9000,18.07299842425756,5421.29709399646,0.02128890420789433,9.931767214348246,82.62020905326744,2478.6062715980233,6.930770085565063,4.586166591903897,1.4627618634569959,46.97282632467203,0.032500931358782695,18.07163482932183,24.768210832778685,5.67192109276287,82.71980917571125,16.019241534252693,7.937743190661478,1
0.0,135065,144064,9000,9.034872022005107,2710.1604442007983,0.02016225822794267,6.2425956140059125,105.79917399794506,3173.975219938352,5.063895988443161,3.7777265002199116,1.070664105730941,49.597618912256074,0.4979521067991217,9.035561219038764,12.447916069612388,2.1773871500052255,105.74071271173666,1.605983256426337,5.536409116175653,1
0.0,144065,153064,9000,6.275062985469817,1882.3097268747629,0.011418657545160995,5.239274758974062,111.52186115073893,3345.655834522168,3.8737637515279477,4.309062540882035,1.3924812503605783,87.57596907035544,0.36492059990503717,6.275686960682768,6.787248372810119,0.46089382125891604,111.5006712758862,1.3260639747557021,4.118954974986103,1
0.0,153065,162064,9000,6.393502122834278,1917.8375201128556,0.01221195554337802,5.408326913195794,108.95870707013415,3268.761212104024,3.553728192021336,4.039277700834816,1.3728885968669968,81.88696695200909,0.35411408013113144,6.3933934447279075,7.514631349666422,0.6275170601990769,108.9630609862329,3.139193676434813,4.219010561423013,1
0.0,162065,171064,9000,6.08753201401283,1826.0566864700486,0.010319412328050176,5.515432893254182,113.71575594973602,3411.4726784920804,2.6736304033781533,2.259486810398683,1.1633014578306353,96.90474304256696,0.24644762329049086,6.088729167274279,6.319852616068558,0.16654220350554738,113.6823753110181,0.9747988749876333,3.385214007782101,1
0.0,171065,180064,9000,6.828145807265564,2048.2161373194267,0.0029441993108851924,6.1188234163114625,113.81740900919571,3414.5222702758715,3.1136792976997447,4.116968891678653,1.4550746785383246,339.6509184357304,0.2769205420690051,6.829770517249905,7.900205420693912,0.9394130267136996,113.81223804262018,0.8584800421388709,3.351862145636465,1
0.0,180065,189064,9000,6.1356384795727505,1840.4870225891727,6.565135111139105e-05,5.53172667437551,114.42808339416743,3432.8425018250236,3.14701633514835,4.538821041449214,1.5902731012411941,15231.978977908526,0.1836006434027343,6.134278230302937,6.575199169035336,0.23770672826499192,114.40267873891705,0.7781866347798162,3.2518065591995553,1
0.0,189065,198064,9000,6.442137049473381,1932.4263769403651,0.0002060210880469109,5.824946351684427,114.24096403979347,3427.228921193804,3.740415601733526,5.000534034260908,1.6293835066189983,4853.872045235974,0.12089714814104698,6.442293275279075,6.670090874085568,0.21141251769985914,114.27349126684915,1.0735345292103842,4.535853251806559,1
0.0,198065,199251,1187,6.488806464426179,256.52414889364826,0.0018058704994204716,5.770615218501364,116.2786505347998,3488.3595160439936,3.2377740303541316,5.122598327074589,1.5602238526635646,553.7495630616446,0.16620013432881608,6.488806464426179,6.488806464426179,0.0,116.2786505347998,0.0,3.2377740303541316,1
1.0,0,8999,9000,50.79878461618854,15237.942092036024,0.013577475173140022,31.67238544852467,45.9404948395848,1378.214845187544,7.387487498610957,5.263698173795055,1.6090122247533012,73.65139595160335,0.20805135315488935,50.811239723313875,86.83848602357655,18.85701088286988,45.83879267991201,12.20781716131096,7.971095052807115,1
1.0,9000,17999,9000,48.43427232034763,14528.66722036028,0.02013774670165362,33.54101966249776,35.70145412719022,1071.0436238157063,6.677408600955662,4.931003109023018,1.4586678074237354,49.65798879165982,0.350248511575045,48.42288459088538,65.75508212225228,9.545087904319196,35.88228352976261,7.507352794723528,7.337409672040022,1
1.0,18000,26999,9000,65.8604572143871,19755.941815742313,0.01080019580971577,46.89605527120603,22.807249281263875,684.2174784379163,7.014112679186577,5.391682267684555,1.590427383742052,92.59091387032149,0.29012896789277137,65.86268414428615,83.17107692939624,10.896252570085652,22.80536353451061,2.1746678034598546,7.137298499166203,1
1.0,27000,35999,9000,112.88569713373597,33861.94628354967,0.008667806013942377,91.25228764255742,21.223055630213224,636.6916689063967,6.0306700744527175,5.57236011200265,1.6512104093495927,115.36944855381807,0.2775296252713997,112.89423561464234,143.57519168027991,24.373059533834002,21.19702057212674,3.8179957991423845,7.2040022234574765,1
1.0,36000,44999,9000,61.683345713767494,18502.947602606455,0.006341294528104433,41.65573189850185,43.98894728105855,1319.6684184317567,7.577508612068009,4.729750453517742,1.4761363640713512,157.69650748250677,0.3578942809286652,61.682041792627295,69.09343641085201,5.983825401784772,44.034107137102616,2.6237594984455073,7.887715397443023,1
1.0,45000,53999,9000,50.539940827946,15160.297583689535,0.00897476409631811,34.69899133980688,44.82634058339083,1344.7902175017248,7.137459717746417,5.208032251147733,1.6086262183140392,111.42354152910261,0.5082910871651034,50.551163341425834,71.88688442622771,14.182573794395541,44.84233814556809,7.420687887693375,8.554752640355753,1
1.0,54000,62999,9000,69.26501895879537,20777.196853673326,0.004142176502421073,53.564913889598245,48.50737544975814,1455.221263492744,6.640737859762196,4.686016986243079,1.4797642764092136,241.41897367615962,0.16609215684925527,69.26494738375172,72.14851346419402,2.3647972122649534,48.67205392608396,7.428850853451431,7.720956086714842,1
1.0,63000,71999,9000,34.44808238460293,10333.276445968057,0.02307984513818836,15.48709139896948,71.85368118363546,2155.610435509064,10.374486054006002,3.8478331396405023,1.475026363329885,43.3278470463123,0.49235598635754835,34.44324484326695,44.558974812605165,9.906639231350281,71.6677496431902,16.10949718019029,8.738187882156753,1
1.0,72000,80999,9000,10.538723254016059,3161.265685429683,0.08334979100313147,7.589466384403139,95.5040449394551,2865.121348183653,5.700633403711524,3.89439256864883,1.0789103217501383,11.997630563493912,0.44996159434184474,10.537788827441059,12.611101865519469,1.5348278349362183,95.51916799837485,4.765501722072072,7.137298499166203,1
1.0,81000,89999,9000,9.26860652045792,2780.273002586694,0.030124839311729233,5.7706152185003665,102.22606643431625,3066.7819930294872,5.867318590954551,4.610169304470078,1.4416445693671653,33.19519781174885,0.6523703581791207,9.26741638280289,15.27250819727794,3.2139125001090645,102.18023896697483,6.9635940246245145,6.737076153418566,1
1.0,90000,98999,9000,13.96473203814581,4188.954120375804,0.0672246399965722,5.135172830587094,97.17054841286736,2915.116452386021,6.077341926880765,3.5117400941475374,1.1483302792965744,14.875498032432606,0.005170364785977689,13.968978668164905,33.95199287173704,10.165692059270567,97.0618417512137,7.325950293699897,8.77153974430239,1
1.0,99000,107999,9000,16.093023151856315,4827.3705114518325,0.012612227185881019,9.024965373894975,96.69028636681409,2900.7085910044225,6.820757861984665,4.467739625146691,1.302323455684599,79.28813723871606,0.5668998323821285,16.087161182713245,20.72550246562189,4.625883035131684,96.39399964636587,10.646174364263272,7.604224569205114,1
1.0,108000,116999,9000,11.381549068798668,3414.0853356706402,0.014466589208707997,6.661080993353517,105.08422369798302,3152.5267109394904,6.114012668074231,3.900065216225219,1.4120213193216524,69.12479407364809,0.5994694975275813,11.381356636339095,12.829534338540906,0.8416027607083686,105.08661591588786,4.274839014535138,6.687048360200111,1
1.0,117000,125999,9000,21.468574557617305,6439.856748133271,0.014598893426559787,13.25443322062634,79.8388811422559,2395.166434267677,7.394154906100678,5.0522160553541555,1.360119043720278,68.49834235933928,0.4521243118170558,21.473523675179017,24.452937567015923,1.907694453053284,79.81874886017235,10.072029692501978,7.987770983879933,1
1.0,126000,134999,9000,19.368626501661353,5809.942329615017,0.04193916434669546,11.795761950802138,79.13441310239276,2374.032393071783,6.990776752972553,4.780321396005556,1.351169398132909,23.844061167584844,0.1380703231547513,19.371368369025838,25.81997788283997,3.7250047274331006,79.07694722242357,11.207608548656838,7.120622568093385,1
1.0,135000,143999,9000,17.444648340530332,5232.813013881082,0.019795100145733897,9.794896630388584,88.30345193146618,2649.103557943985,6.330703411490166,4.228480429907661,1.2983706192659354,50.51755195163855,0.48727460911918125,17.446336069574745,24.57146608590399,6.037205914733381,88.23768346336927,17.668674104353364,9.155086158977209,1
1.0,144000,152999,9000,12.091209415924128,3626.9597844633736,0.040362161223106846,8.469356528096556,89.20585776393416,2676.175732918025,6.244027114123792,4.810242720520632,1.3078832771841367,24.77568023358254,0.4554824372407357,12.085444994963586,14.87331496865481,1.9776092320774494,89.17789869344459,8.396142675657043,6.353529738743746,1
1.0,153000,161999,9000,10.262126678570764,3078.2959326819437,0.051612532431698624,7.500000000000274,102.475187665118,3074.2556299535404,5.117235248360929,3.8904258959507323,1.1824442460416824,19.37513919363187,0.3896903498238628,10.25932208530856,13.65265121797876,2.072769905808905,102.80553967837382,8.15635497117005,5.969983324068927,1
1.0,162000,170999,9000,8.0316798970238,2409.2362464439057,0.0008741718131995858,7.111961754677843,113.81928189335378,3414.5784568006134,3.857095232803645,4.4206563129691885,1.5255415780717525,1143.9398810399368,0.14297968333781538,8.029790376846158,9.121130546143073,0.5815287956534019,113.79179926147242,1.4754847885482238,4.352418010005558,1
1.0,171000,179999,9000,7.49007728800336,2246.7735171580744,0.0015892194589495559,6.579513659839678,113.28016573403511,3398.404972021053,3.4670518946549618,4.433647175020387,1.4864756959950676,629.2397153637806,0.20181176297926826,7.488750160782123,8.787654015470094,0.7390917500300966,113.29676228687421,1.8290458019668807,4.002223457476376,1
1.0,180000,188999,9000,7.4694889965238715,2240.5977159906106,0.0015511036331226317,6.64078308635322,113.1056340618484,3393.1690218554527,3.2536948549838876,4.344193729227858,1.4897189194416225,644.7022485446909,0.22533760008289977,7.466580661522127,8.141112284536538,0.5171411895650141,113.12226787865754,0.8586669477210805,3.802112284602557,1
1.0,189000,197999,9000,7.958281494980462,2387.2191724443064,0.0011998688147413993,7.25603197346971,113.66343839486265,3409.9031518458796,2.743638182020225,3.822473200453637,1.4414992614930608,833.4244441676937,0.18952526306330933,7.957633434299707,9.055752145841636,0.5816922439962132,113.66624779681459,1.1083910426296444,3.168426903835464,1
1.0,198000,199251,1252,9.292849324284525,387.5118168226646,0.009295198980735208,8.532877591997128,112.89006739716483,3386.7020219149454,2.4700239808153475,3.8889514493239146,1.3307522316237574,107.58241992156951,0.19682424864209794,9.292849324284525,9.292849324284525,0.0,112.89006739716483,0.0,2.4700239808153475,1
2.0,1,9000,9000,109.8971446767812,32965.48016487847,0.0074871061695252795,86.74566271577974,23.454039664916916,703.6211899475076,6.23069229914435,5.630121381078654,1.6060727683573839,133.56295174099355,0.18347310620463123,109.89112742371319,127.76850000409328,12.032435502061036,23.464545740631202,2.0428907732659987,7.287381878821567,1
2.0,9001,18000,9000,121.54603724296445,36459.75963831457,0.007365886026547425,102.52190009944198,22.66513931676031,679.9541795028092,5.1705745082786985,5.048407335230106,1.5434257904144184,135.76099282501727,0.24895827694754613,121.54548848165678,132.02148121272745,9.83626880558777,22.71265122751577,2.828562137700871,5.8866036687048355,1
2.0,18001,27000,9000,116.35480965794133,34902.56440372713,0.01190896592342173,95.49853402016127,18.365348668297575,550.9604600489272,5.663962662518058,6.0028581256551234,1.7290578531290548,83.97034691595424,0.19080631766944095,116.34849232362626,148.08379032665533,17.773147549667378,18.353578181650096,2.463548948648686,7.2040022234574765,1
2.0,27001,36000,9000,88.89856931946292,26666.607510194895,0.013248151634164415,68.94845901106153,28.200786222506363,846.0235866751909,6.947438604289366,5.809982667424102,1.6980559282212493,75.4822278317825,0.2061439275242486,88.90475815535602,103.1352676724465,9.212124374680329,28.50611067103395,6.109269683215621,7.837687604224569,1
2.0,36001,45000,9000,51.53288515743685,15458.147784392473,0.00160765822770008,31.50142853903661,52.5597893799816,1576.7936813994484,8.714301589065453,5.079767683634574,1.5429865062087886,622.0227550669166,0.516035632840809,51.530152086929284,70.28585029341643,16.425254844263684,52.20505026821331,17.840646192519696,9.371873262923847,1
2.0,45001,54000,9000,66.17866225950937,19851.392722444158,0.01480423383725529,47.33539901595898,43.23655861322561,1297.0967583967683,7.7041893543727085,5.142049166751863,1.5688195557774456,67.54824403566705,0.4501112268734882,66.1944355407935,77.84545344406348,8.82834340430555,43.22556038138516,4.376424613211937,8.538076709282935,1
