track_id,label,window_start_frame,avg_speed,total_distance,straightness,median_speed,mean_turning_angle,angular_velocity,jump_frequency,speed_30s_mean,speed_30s_max,speed_30s_std,angle_30s_mean,angle_30s_std,jump_30s_max
0,0,0,42.12273541836319,2525.9600339211793,0.08307243578852166,26.093102536877826,36.593215326753096,1097.7964598025928,7.63757643135075,42.13802647120528,42.18998305932436,0.05195658811907933,36.61404965025736,0.22499060441921515,8.642936596218021
0,0,0,101.79007109923913,6104.0112635843725,0.04162914489580408,79.13463211515011,23.00889439427915,690.2668318283745,6.470261256253474,101.83307869153109,105.31096179106164,3.4778830995305583,23.034326405500245,0.569427614795492,6.774193548387097
0,0,0,98.1749718771236,5887.225813564845,0.05029349790717406,69.84590181248875,21.949738605663654,658.4921581699099,7.287381878821567,98.07791705770819,105.32444777568384,7.246530717975652,21.959316972459597,0.8731991751439896,7.508342602892102
0,0,0,63.06490893332932,3781.792372368648,0.08673293163105504,41.97106145905767,30.185240106353103,905.5572031905931,7.170650361311839,63.050126739681446,67.64698420205914,4.596857462377695,30.216138052456323,1.1966378487748983,7.308120133481647
0,0,1800,86.62842507395072,5194.817890267911,0.06208486724814951,63.00071428166579,20.374989052391065,611.249671571732,7.470817120622568,86.602119754372,109.48262366352967,22.880503909157667,20.44752235814406,3.195350525172543,7.174638487208009
0,0,1800,93.54423504561267,5609.535961568574,0.06358986456236468,66.96454285664866,27.59120683625671,827.7362050877011,7.570872707059477,93.5225206245895,109.7234749910913,16.20095436650179,27.807261266934944,4.664721976070529,7.341490545050056
0,0,1800,112.28145633503868,6733.144664891153,0.04783034512950076,73.36027535390055,27.11175168411146,813.3525505233439,7.987770983879933,112.30604212426985,117.14748372217726,4.841441597907412,27.319130871702765,3.6091309369969338,8.509454949944383
0,0,1800,61.80349845257696,3706.1497905395318,0.053194824468749444,39.9721152805295,26.69544473633367,800.8633420900101,7.420789327404113,61.77572585795548,64.00672789098074,2.231002033025259,26.71759870562184,2.5418866737288344,7.775305895439377
0,0,3600,74.04515140426402,4440.2409125423665,0.08467523521121735,50.91168824543166,24.298296499726607,728.9488949917983,7.620900500277932,74.0533649780816,83.12462234811039,9.071257370028789,24.40995359883431,3.479313471591201,8.642936596218021
0,0,3600,88.27005338021951,5293.260867700497,0.03167590302134812,52.57537446371678,32.65281226381883,979.5843679145651,8.321289605336297,88.31914684706058,108.17797318887176,19.85882634181118,32.5766138620633,4.231942005192256,8.776418242491658
0,0,3600,152.79507639371838,9162.611414409977,0.05320916293669963,123.42985862424042,18.461720002207734,553.851600066232,6.053362979433018,152.70078206244318,163.6615462324908,10.960764170047597,19.147135711478228,6.943759437726693,7.875417130144606
